order_id,product_id,quantity,discount
O00536,P0022,3,0.0
O00537,P0143,1,0.1
O00537,P0142,4,0.0
O00538,P0010,1,0.15
O00538,P0089,1,0.0
O00539,P0064,1,0.05
O00540,P0019,4,0.0
O00541,P0133,2,0.0
O00541,P0165,3,0.05
O00542,P0028,2,0.0
O00543,P0090,3,0.05
O00543,P0077,2,0.0
O00543,P0189,3,0.05
O00543,P0009,2,0.0
O00544,P0090,1,0.1
O00545,P0053,1,0.0
O00545,P0160,2,0.0
O00546,P0119,1,0.1
O00546,P0198,1,0.1
O00547,P0198,1,0.05
O00548,P0031,1,0.1
O00549,P0059,1,0.05
O00550,P0052,2,0.1
O00550,P0015,1,0.1
O00551,P0105,3,0.0
O00552,P0143,1,0.1
O00553,P0073,2,0.05
O00553,P0093,2,0.15
O00554,P0101,1,0.05
O00555,P0066,4,0.05
O00556,P0129,5,0.0
O00557,P0180,1,0.0
O00558,P0084,1,0.05
O00559,P0173,3,0.0
O00559,P0109,1,0.1
O00560,P0173,1,0.0
O00561,P0151,2,0.05
O00561,P0090,2,0.05
O00562,P0170,3,0.05
O00563,P0155,2,0.1
O00563,P0007,1,0.15
O00564,P0022,2,0.0
O00564,P0131,1,0.1
O00564,P0105,1,0.1
O00565,P0003,1,0.1
O00565,P0186,1,0.1
O00566,P0084,2,0.15
O00566,P0026,1,0.0
O00567,P0104,3,0.0
O00567,P0193,3,0.05
O00568,P0195,1,0.15
O00568,P0025,1,0.15
O00569,P0016,1,0.0
O00569,P0050,1,0.1
O00570,P0149,1,0.0
O00570,P0115,1,0.1
O00570,P0152,1,0.0
O00571,P0016,1,0.05
O00572,P0186,2,0.1
O00573,P0042,1,0.15
O00574,P0060,1,0.05
O00574,P0178,2,0.0
O00575,P0072,4,0.15
O00575,P0049,3,0.0
O00576,P0004,1,0.15
O00577,P0095,2,0.05
O00578,P0047,2,0.15
O00578,P0113,1,0.0
O00579,P0107,2,0.05
O00579,P0062,2,0.15
O00580,P0099,4,0.05
O00581,P0102,2,0.1
O00582,P0163,1,0.05
O00582,P0011,3,0.05
O00583,P0014,3,0.1
O00583,P0004,2,0.05
O00584,P0090,1,0.05
O00585,P0125,1,0.0
O00585,P0017,1,0.15
O00585,P0047,1,0.0
O00586,P0027,3,0.0
O00586,P0126,3,0.1
O00586,P0189,2,0.1
O00587,P0169,4,0.1
O00587,P0194,4,0.0
O00588,P0159,1,0.0
O00589,P0182,3,0.0
O00589,P0098,4,0.0
O00589,P0036,1,0.0
O00590,P0031,1,0.05
O00590,P0104,1,0.0
O00590,P0177,1,0.1
O00591,P0115,2,0.1
O00591,P0174,1,0.05
O00592,P0190,2,0.0
O00593,P0106,1,0.0
O00593,P0115,1,0.05
O00594,P0115,2,0.05
O00595,P0114,2,0.05
O00596,P0045,1,0.15
O00597,P0043,1,0.0
O00597,P0181,3,0.15
O00598,P0144,1,0.05
O00598,P0177,2,0.1
O00599,P0157,2,0.05
O00600,P0021,1,0.0
O00600,P0062,3,0.05
O00600,P0020,1,0.05
O00601,P0198,2,0.0
O00601,P0146,1,0.1
O00602,P0155,1,0.05
O00603,P0184,1,0.0
O00603,P0025,1,0.05
O00603,P0082,3,0.05
O00604,P0194,2,0.0
O00604,P0144,1,0.0
O00605,P0153,1,0.05
O00606,P0143,1,0.0
O00606,P0038,2,0.05
O00607,P0076,3,0.0
O00607,P0138,1,0.05
O00608,P0067,3,0.05
O00608,P0017,3,0.0
O00609,P0007,1,0.1
O00609,P0159,2,0.05
O00610,P0116,3,0.0
O00610,P0200,2,0.15
O00611,P0103,1,0.1
O00612,P0126,2,0.05
O00612,P0033,2,0.1
O00613,P0024,2,0.0
O00613,P0006,2,0.15
O00614,P0129,3,0.05
O00614,P0060,3,0.0
O00615,P0013,1,0.15
O00616,P0123,1,0.1
O00616,P0001,1,0.0
O00617,P0050,1,0.0
O00617,P0093,1,0.05
O00618,P0099,4,0.0
O00619,P0061,2,0.1
O00619,P0059,1,0.0
O00620,P0071,1,0.1
O00620,P0009,2,0.0
O00620,P0052,1,0.15
O00621,P0146,1,0.0
O00622,P0099,3,0.0
O00622,P0049,2,0.15
O00623,P0167,1,0.05
O00624,P0151,1,0.0
O00625,P0082,4,0.15
O00626,P0130,4,0.2
O00626,P0007,3,0.1
O00627,P0006,2,0.05
O00628,P0177,1,0.2
O00629,P0138,1,0.0
O00629,P0183,3,0.05
O00630,P0074,1,0.0
O00630,P0011,3,0.1
O00631,P0178,1,0.05
O00631,P0083,1,0.05
O00632,P0196,1,0.0
O00633,P0001,1,0.0
O00633,P0059,1,0.0
O00634,P0164,1,0.1
O00635,P0053,1,0.1
O00635,P0001,4,0.0
O00636,P0103,2,0.05
O00637,P0130,1,0.0
O00637,P0200,4,0.05
O00637,P0093,1,0.0
O00638,P0168,2,0.15
O00639,P0153,1,0.05
O00639,P0095,1,0.0
O00640,P0120,3,0.0
O00641,P0059,1,0.05
O00641,P0176,3,0.05
O00642,P0136,2,0.05
O00643,P0087,4,0.0
O00643,P0025,1,0.0
O00644,P0016,2,0.15
O00644,P0181,1,0.0
O00645,P0086,3,0.0
O00646,P0071,1,0.0
O00646,P0063,3,0.1
O00647,P0056,1,0.0
O00648,P0116,1,0.1
O00649,P0160,1,0.05
O00649,P0081,5,0.0
O00650,P0194,1,0.05
O00651,P0037,1,0.15
O00651,P0028,2,0.1
O00651,P0091,1,0.15
O00652,P0099,2,0.0
O00652,P0149,1,0.1
O00652,P0191,1,0.05
O00652,P0051,2,0.05
O00653,P0177,3,0.0
O00653,P0063,3,0.1
O00654,P0022,1,0.0
O00654,P0025,2,0.15
O00654,P0050,2,0.0
O00654,P0143,1,0.0
O00655,P0008,1,0.05
O00656,P0059,1,0.0
O00656,P0153,2,0.05
O00657,P0057,3,0.05
O00657,P0042,4,0.0
O00657,P0015,2,0.05
O00658,P0095,1,0.0
O00659,P0038,2,0.0
O00660,P0058,1,0.05
O00660,P0067,1,0.0
O00661,P0064,1,0.05
O00661,P0076,2,0.05
O00662,P0057,4,0.0
O00662,P0051,2,0.0
O00663,P0040,1,0.0
O00664,P0041,4,0.15
O00664,P0158,1,0.1
O00665,P0109,3,0.05
O00665,P0113,4,0.1
O00666,P0023,1,0.15
O00666,P0083,1,0.0
O00667,P0005,2,0.05
O00667,P0031,1,0.1
O00667,P0053,1,0.1
O00668,P0134,5,0.1
O00668,P0137,2,0.2
O00668,P0008,2,0.05
O00668,P0180,3,0.05
O00669,P0070,2,0.0
O00670,P0092,1,0.15
O00670,P0062,1,0.15
O00671,P0193,1,0.0
O00671,P0186,3,0.1
O00672,P0146,4,0.05
O00673,P0065,3,0.05
O00674,P0171,1,0.15
O00674,P0059,1,0.15
O00674,P0081,1,0.2
O00675,P0028,1,0.0
O00676,P0109,2,0.1
O00676,P0058,1,0.2
O00676,P0038,3,0.15
O00677,P0087,3,0.05
O00678,P0110,1,0.05
O00678,P0054,2,0.05
O00679,P0135,1,0.0
O00680,P0090,1,0.15
O00680,P0060,2,0.15
O00681,P0139,5,0.0
O00681,P0181,1,0.15
O00682,P0109,4,0.0
O00683,P0133,2,0.05
O00684,P0126,2,0.05
O00684,P0080,2,0.2
O00684,P0066,5,0.0
O00685,P0119,1,0.2
O00685,P0150,1,0.0
O00686,P0142,1,0.0
O00686,P0130,4,0.05
O00686,P0118,1,0.1
O00687,P0198,1,0.0
O00687,P0087,1,0.0
O00687,P0151,1,0.15
O00687,P0193,5,0.0
O00688,P0171,1,0.05
O00689,P0038,2,0.1
O00689,P0056,2,0.05
O00689,P0149,1,0.0
O00690,P0049,2,0.05
O00690,P0191,1,0.0
O00691,P0002,1,0.0
O00691,P0035,2,0.1
O00691,P0134,1,0.0
O00692,P0168,4,0.15
O00692,P0146,1,0.05
O00692,P0164,2,0.1
O00692,P0063,4,0.05
O00693,P0018,4,0.15
O00694,P0145,3,0.0
O00695,P0026,1,0.0
O00695,P0147,3,0.0
O00695,P0092,5,0.0
O00695,P0097,2,0.1
O00696,P0056,1,0.1
O00697,P0030,3,0.0
O00698,P0073,1,0.05
O00699,P0104,4,0.0
O00699,P0046,1,0.05
O00699,P0042,2,0.05
O00699,P0082,1,0.0
O00700,P0185,3,0.05
O00701,P0058,3,0.1
O00702,P0182,2,0.0
O00702,P0042,2,0.05
O00703,P0138,2,0.0
O00703,P0028,3,0.2
O00704,P0143,1,0.15
O00704,P0075,1,0.1
O00705,P0176,2,0.0
O00705,P0057,5,0.05
O00706,P0164,2,0.05
O00706,P0086,1,0.05
O00707,P0082,3,0.0
O00707,P0161,2,0.05
O00708,P0068,3,0.15
O00708,P0064,1,0.1
O00708,P0036,4,0.05
O00708,P0080,2,0.0
O00709,P0103,1,0.05
O00710,P0058,1,0.1
O00710,P0056,1,0.1
O00710,P0027,1,0.05
O00711,P0060,4,0.0
O00711,P0162,2,0.05
O00712,P0135,1,0.0
O00712,P0011,1,0.0
O00712,P0186,2,0.0
O00712,P0110,1,0.0
O00713,P0073,2,0.0
O00714,P0043,1,0.0
O00714,P0078,5,0.1
O00714,P0023,1,0.2
O00715,P0194,1,0.05
O00715,P0154,1,0.2
O00716,P0069,1,0.05
O00717,P0084,1,0.0
O00717,P0110,3,0.05
O00718,P0082,4,0.05
O00718,P0100,3,0.0
O00718,P0160,1,0.1
O00719,P0171,1,0.0
O00720,P0142,2,0.1
O00720,P0084,3,0.1
O00721,P0039,1,0.05
O00722,P0187,2,0.05
O00722,P0050,1,0.05
O00722,P0171,2,0.05
O00723,P0181,1,0.05
O00724,P0113,2,0.0
O00724,P0197,1,0.0
O00724,P0046,3,0.0
O00725,P0024,1,0.0
O00725,P0151,3,0.2
O00726,P0051,4,0.05
O00726,P0151,1,0.05
O00726,P0132,3,0.05
O00726,P0014,1,0.15
O00727,P0032,1,0.05
O00727,P0077,2,0.2
O00728,P0094,1,0.0
O00729,P0071,2,0.15
O00730,P0194,1,0.05
O00730,P0155,2,0.0
O00731,P0185,1,0.1
O00731,P0073,1,0.0
O00731,P0194,2,0.0
O00732,P0050,1,0.0
O00733,P0169,1,0.0
O00733,P0132,1,0.0
O00734,P0036,3,0.15
O00735,P0057,2,0.0
O00735,P0022,4,0.05
O00736,P0151,1,0.0
O00736,P0021,1,0.1
O00736,P0177,1,0.0
O00737,P0092,3,0.2
O00738,P0063,1,0.1
O00739,P0030,1,0.0
O00739,P0087,2,0.15
O00740,P0148,4,0.05
O00740,P0070,2,0.0
O00740,P0075,2,0.1
O00741,P0058,2,0.0
O00741,P0189,1,0.0
O00742,P0077,3,0.0
O00742,P0078,1,0.0
O00742,P0127,3,0.05
O00743,P0023,2,0.05
O00743,P0099,2,0.05
O00744,P0072,5,0.05
O00744,P0135,3,0.05
O00745,P0049,2,0.0
O00746,P0104,1,0.05
O00746,P0086,1,0.05
O00746,P0057,2,0.0
O00747,P0188,1,0.0
O00748,P0072,1,0.0
O00748,P0173,1,0.0
O00748,P0033,1,0.0
O00749,P0190,3,0.0
O00749,P0165,1,0.0
O00749,P0080,4,0.05
O00750,P0026,1,0.1
O00751,P0017,1,0.0
O00751,P0008,1,0.0
O00751,P0139,2,0.05
O00752,P0010,1,0.0
O00752,P0173,1,0.05
O00753,P0046,2,0.15
O00753,P0093,1,0.05
O00754,P0169,1,0.05
O00754,P0067,3,0.1
O00754,P0080,3,0.0
O00755,P0080,1,0.2
O00756,P0089,2,0.0
O00757,P0119,2,0.05
O00757,P0200,1,0.05
O00757,P0147,2,0.0
O00758,P0134,1,0.0
O00758,P0166,1,0.05
O00759,P0133,4,0.0
O00759,P0199,3,0.1
O00760,P0093,1,0.2
O00761,P0134,3,0.0
O00761,P0049,2,0.0
O00762,P0006,3,0.05
O00763,P0143,2,0.05
O00763,P0033,1,0.05
O00763,P0160,2,0.0
O00764,P0171,1,0.2
O00765,P0134,4,0.05
O00765,P0019,1,0.1
O00765,P0146,4,0.05
O00766,P0109,1,0.1
O00766,P0001,3,0.0
O00767,P0108,5,0.1
O00768,P0002,3,0.15
O00768,P0134,2,0.1
O00769,P0021,2,0.0
O00770,P0032,1,0.05
O00771,P0186,2,0.1
O00771,P0044,3,0.0
O00772,P0084,3,0.0
O00772,P0036,2,0.1
O00773,P0197,1,0.0
O00774,P0134,1,0.0
O00775,P0186,2,0.05
O00775,P0033,3,0.05
O00775,P0036,2,0.05
O00776,P0150,1,0.0
O00776,P0164,1,0.0
O00777,P0036,3,0.0
O00778,P0152,2,0.0
O00778,P0142,4,0.0
O00779,P0170,3,0.15
O00779,P0039,4,0.15
O00779,P0036,1,0.05
O00780,P0072,1,0.0
O00780,P0056,1,0.1
O00780,P0178,1,0.0
O00780,P0071,1,0.0
O00781,P0134,3,0.0
O00781,P0033,2,0.1
O00781,P0080,1,0.05
O00782,P0035,2,0.1
O00782,P0056,1,0.05
O00782,P0012,4,0.1
O00783,P0117,1,0.05
O00784,P0031,1,0.15
O00785,P0059,1,0.0
O00785,P0026,4,0.1
O00785,P0028,3,0.1
O00786,P0136,2,0.0
O00786,P0108,1,0.05
O00787,P0075,2,0.2
O00788,P0127,1,0.0
O00788,P0164,1,0.0
O00789,P0026,1,0.2
O00789,P0020,2,0.0
O00789,P0111,1,0.0
O00790,P0080,3,0.0
O00790,P0161,1,0.0
O00791,P0071,1,0.15
O00791,P0191,3,0.1
O00791,P0196,2,0.0
O00791,P0066,1,0.15
O00792,P0170,1,0.1
O00793,P0002,2,0.0
O00794,P0144,1,0.0
O00795,P0179,4,0.0
O00796,P0160,1,0.15
O00796,P0170,1,0.2
O00797,P0003,4,0.05
O00798,P0020,1,0.05
O00798,P0077,1,0.05
O00798,P0113,2,0.0
O00799,P0144,3,0.0
O00799,P0057,2,0.15
O00800,P0117,1,0.0
O00800,P0035,2,0.05
O00801,P0040,2,0.1
O00802,P0067,2,0.1
O00802,P0076,1,0.2
O00803,P0178,1,0.15
O00803,P0159,1,0.15
O00803,P0060,2,0.0
O00804,P0169,1,0.1
O00805,P0026,1,0.0
O00805,P0086,2,0.05
O00806,P0086,2,0.2
O00807,P0002,1,0.0
O00807,P0190,2,0.1
O00807,P0129,3,0.0
O00808,P0179,4,0.0
O00808,P0006,1,0.2
O00809,P0157,5,0.0
O00810,P0037,1,0.0
O00811,P0192,1,0.15
O00811,P0045,1,0.0
O00811,P0147,1,0.1
O00812,P0200,3,0.0
O00812,P0002,1,0.0
O00812,P0058,1,0.0
O00813,P0007,3,0.05
O00813,P0066,1,0.0
O00813,P0043,2,0.05
O00814,P0127,3,0.0
O00814,P0142,3,0.05
O00815,P0034,2,0.1
O00816,P0139,1,0.0
O00816,P0109,1,0.15
O00817,P0067,1,0.1
O00818,P0071,1,0.0
O00818,P0130,2,0.05
O00819,P0145,3,0.0
O00819,P0075,3,0.0
O00819,P0013,2,0.05
O00820,P0045,2,0.0
O00820,P0076,1,0.0
O00821,P0010,2,0.15
O00822,P0059,3,0.15
O00823,P0140,1,0.2
O00823,P0163,1,0.0
O00824,P0184,1,0.0
O00824,P0159,1,0.0
O00825,P0133,2,0.0
O00826,P0033,1,0.05
O00826,P0169,1,0.15
O00826,P0031,1,0.0
O00827,P0159,1,0.0
O00828,P0199,3,0.05
O00829,P0135,5,0.05
O00829,P0191,1,0.05
O00829,P0062,2,0.2
O00830,P0140,1,0.05
O00830,P0083,1,0.0
O00830,P0103,2,0.1
O00830,P0034,5,0.15
O00831,P0065,1,0.05
O00831,P0063,4,0.05
O00832,P0108,2,0.0
O00833,P0071,1,0.05
O00834,P0021,2,0.05
O00834,P0061,5,0.15
O00834,P0152,1,0.05
O00835,P0195,1,0.0
O00836,P0012,1,0.15
O00836,P0011,3,0.1
O00837,P0173,1,0.15
O00837,P0049,1,0.05
O00838,P0024,4,0.0
O00838,P0153,3,0.05
O00839,P0197,2,0.0
O00840,P0109,2,0.1
O00841,P0071,4,0.15
O00841,P0113,1,0.0
O00842,P0009,3,0.0
O00842,P0111,1,0.1
O00843,P0060,3,0.0
O00844,P0029,1,0.0
O00844,P0002,1,0.05
O00845,P0173,2,0.2
O00845,P0144,2,0.05
O00845,P0143,1,0.1
O00845,P0070,1,0.1
O00846,P0016,4,0.0
O00846,P0005,2,0.0
O00846,P0153,2,0.15
O00847,P0154,1,0.0
O00847,P0087,2,0.15
O00848,P0139,1,0.0
O00848,P0048,1,0.2
O00849,P0161,1,0.0
O00849,P0097,4,0.0
O00850,P0003,1,0.0
O00851,P0136,4,0.05
O00852,P0198,1,0.05
O00852,P0080,1,0.15
O00852,P0053,1,0.0
O00853,P0138,2,0.05
O00854,P0141,2,0.2
O00854,P0094,1,0.0
O00854,P0066,2,0.05
O00855,P0146,2,0.0
O00855,P0062,4,0.0
O00855,P0071,1,0.1
O00856,P0125,1,0.15
O00857,P0195,1,0.0
O00857,P0190,1,0.05
O00858,P0053,1,0.0
O00858,P0011,2,0.0
O00858,P0013,1,0.05
O00858,P0072,1,0.0
O00859,P0084,1,0.1
O00859,P0086,2,0.2
O00860,P0120,1,0.05
O00860,P0017,2,0.05
O00860,P0106,4,0.05
O00861,P0144,1,0.15
O00862,P0026,3,0.05
O00863,P0096,1,0.05
O00863,P0134,1,0.0
O00863,P0126,1,0.0
O00864,P0134,4,0.05
O00864,P0075,3,0.05
O00865,P0083,1,0.0
O00865,P0009,2,0.0
O00866,P0176,1,0.0
O00867,P0102,4,0.1
O00868,P0066,1,0.2
O00869,P0126,1,0.0
O00869,P0086,1,0.05
O00870,P0009,3,0.0
O00870,P0198,1,0.05
O00870,P0029,1,0.15
O00870,P0116,1,0.0
O00871,P0147,2,0.0
O00871,P0193,2,0.0
O00872,P0192,1,0.0
O00873,P0026,2,0.0
O00873,P0154,2,0.05
O00874,P0011,3,0.05
O00875,P0141,1,0.1
O00875,P0051,1,0.05
O00875,P0190,1,0.1
O00875,P0195,4,0.0
O00876,P0055,3,0.0
O00876,P0144,1,0.1
O00877,P0081,3,0.0
O00877,P0083,1,0.05
O00878,P0124,2,0.05
O00878,P0090,1,0.0
O00879,P0172,4,0.0
O00879,P0062,1,0.0
O00880,P0188,1,0.0
O00880,P0052,2,0.05
O00881,P0146,2,0.0
O00881,P0002,2,0.05
O00882,P0159,3,0.1
O00883,P0114,4,0.1
O00883,P0194,2,0.0
O00884,P0135,3,0.15
O00884,P0128,1,0.1
O00885,P0166,1,0.05
O00886,P0142,2,0.0
O00886,P0112,2,0.05
O00887,P0053,1,0.0
O00887,P0148,2,0.0
O00888,P0142,1,0.05
O00888,P0182,2,0.0
O00889,P0052,1,0.05
O00889,P0138,1,0.0
O00890,P0142,4,0.0
O00890,P0005,1,0.15
O00891,P0136,3,0.1
O00891,P0179,1,0.1
O00892,P0137,2,0.05
O00893,P0013,1,0.0
O00893,P0076,1,0.0
O00894,P0023,2,0.0
O00894,P0151,2,0.05
O00894,P0080,1,0.05
O00895,P0017,1,0.0
O00895,P0001,1,0.1
O00895,P0180,4,0.05
O00895,P0051,3,0.0
O00896,P0056,1,0.0
O00897,P0143,4,0.05
O00897,P0192,1,0.05
O00898,P0047,2,0.05
O00898,P0143,2,0.05
O00899,P0057,1,0.05
O00900,P0007,1,0.0
O00900,P0184,2,0.15
O00900,P0017,1,0.1
O00901,P0153,2,0.05
O00901,P0163,2,0.1
O00902,P0110,1,0.1
O00902,P0194,2,0.0
O00902,P0161,2,0.1
O00903,P0113,4,0.0
O00903,P0088,1,0.2
O00904,P0159,3,0.05
O00905,P0051,1,0.0
O00905,P0146,3,0.1
O00906,P0151,1,0.05
O00907,P0153,2,0.05
O00907,P0123,2,0.05
O00908,P0072,2,0.1
O00908,P0160,1,0.1
O00908,P0173,2,0.15
O00908,P0010,3,0.1
O00909,P0193,3,0.1
O00910,P0171,1,0.05
O00910,P0037,1,0.0
O00910,P0196,1,0.05
O00911,P0074,2,0.15
O00911,P0174,3,0.0
O00911,P0147,4,0.05
O00912,P0150,3,0.15
O00912,P0005,3,0.0
O00913,P0050,3,0.1
O00914,P0194,1,0.05
O00914,P0022,1,0.05
O00914,P0065,2,0.1
O00915,P0072,1,0.15
O00916,P0172,3,0.0
O00916,P0178,2,0.1
O00917,P0040,1,0.1
O00917,P0137,4,0.0
O00918,P0115,1,0.05
O00919,P0157,1,0.0
O00919,P0006,2,0.05
O00919,P0161,3,0.1
O00919,P0170,1,0.05
O00920,P0058,4,0.1
O00920,P0121,4,0.15
O00920,P0116,3,0.0
O00921,P0083,3,0.0
O00921,P0084,1,0.0
O00922,P0118,2,0.0
O00922,P0102,1,0.0
O00922,P0078,3,0.0
O00923,P0117,3,0.0
O00924,P0150,3,0.0
O00924,P0041,1,0.0
O00925,P0154,2,0.2
O00925,P0052,3,0.2
O00926,P0001,3,0.0
O00926,P0200,1,0.0
O00927,P0058,1,0.0
O00927,P0157,2,0.0
O00927,P0151,1,0.05
O00927,P0031,1,0.1
O00928,P0141,3,0.05
O00929,P0008,1,0.0
O00929,P0138,1,0.05
O00930,P0005,2,0.0
O00930,P0159,4,0.05
O00931,P0148,1,0.1
O00932,P0016,1,0.0
O00933,P0130,1,0.1
O00933,P0158,2,0.2
O00934,P0044,2,0.0
O00935,P0051,1,0.0
O00935,P0150,1,0.1
O00936,P0034,2,0.1
O00937,P0027,1,0.2
O00937,P0157,5,0.05
O00938,P0003,3,0.05
O00938,P0200,2,0.0
O00939,P0150,1,0.0
O00939,P0196,4,0.05
O00939,P0108,1,0.0
O00940,P0044,2,0.15
O00941,P0080,2,0.1
O00941,P0048,1,0.15
O00942,P0129,1,0.05
O00942,P0075,3,0.05
O00943,P0148,1,0.05
O00943,P0016,4,0.05
O00943,P0084,1,0.05
O00944,P0187,2,0.05
O00944,P0010,2,0.2
O00945,P0083,1,0.0
O00945,P0163,3,0.0
O00945,P0147,4,0.0
O00946,P0063,3,0.05
O00946,P0129,1,0.0
O00947,P0070,1,0.1
O00947,P0053,1,0.0
O00948,P0038,2,0.0
O00949,P0196,1,0.1
O00950,P0011,1,0.0
O00950,P0170,2,0.1
O00950,P0121,4,0.2
O00951,P0039,1,0.0
O00951,P0137,3,0.05
O00952,P0193,2,0.1
O00953,P0154,1,0.0
O00954,P0101,2,0.0
O00955,P0161,2,0.0
O00955,P0068,2,0.1
O00956,P0029,1,0.05
O00956,P0196,3,0.1
O00956,P0173,1,0.0
O00957,P0009,1,0.0
O00957,P0150,3,0.05
O00958,P0175,1,0.05
O00958,P0168,2,0.0
O00958,P0137,1,0.05
O00959,P0009,1,0.1
O00960,P0144,1,0.05
O00960,P0006,1,0.05
O00960,P0075,2,0.15
O00961,P0116,2,0.0
O00961,P0056,1,0.0
O00962,P0022,2,0.05
O00963,P0186,1,0.05
O00963,P0158,3,0.15
O00963,P0189,1,0.1
O00964,P0150,2,0.0
O00964,P0038,2,0.2
O00964,P0178,3,0.0
O00965,P0193,1,0.0
O00966,P0064,2,0.1
O00966,P0127,1,0.15
O00967,P0007,5,0.0
O00967,P0014,3,0.05
O00967,P0180,2,0.0
O00967,P0165,2,0.05
O00968,P0122,3,0.0
O00969,P0057,2,0.0
O00970,P0069,2,0.15
O00970,P0018,4,0.05
O00970,P0148,4,0.0
O00970,P0168,1,0.05
O00971,P0046,1,0.0
O00972,P0186,2,0.0
O00973,P0072,1,0.0
O00973,P0178,1,0.05
O00973,P0186,1,0.0
O00974,P0022,2,0.15
O00974,P0086,2,0.0
O00974,P0121,1,0.05
O00975,P0160,1,0.1
O00976,P0055,3,0.1
O00976,P0186,3,0.0
O00976,P0037,2,0.05
O00976,P0124,1,0.15
O00977,P0140,1,0.0
O00977,P0070,3,0.0
O00977,P0016,1,0.0
O00978,P0052,1,0.0
O00979,P0037,1,0.0
O00979,P0170,1,0.15
O00980,P0055,3,0.15
O00981,P0109,2,0.05
O00981,P0171,2,0.0
O00981,P0076,1,0.05
O00981,P0162,2,0.0
O00982,P0037,3,0.1
O00983,P0049,1,0.05
O00984,P0058,1,0.05
O00984,P0150,2,0.0
O00985,P0165,2,0.1
O00985,P0072,1,0.0
O00986,P0195,3,0.1
O00987,P0136,1,0.05
O00987,P0007,2,0.05
O00987,P0074,2,0.0
O00988,P0086,2,0.0
O00988,P0085,1,0.15
O00989,P0061,2,0.05
O00990,P0125,3,0.0
O00990,P0035,1,0.05
O00991,P0092,2,0.1
O00991,P0043,1,0.0
O00992,P0071,5,0.0
O00993,P0098,1,0.1
O00994,P0077,2,0.0
O00995,P0024,3,0.15
O00995,P0014,1,0.05
O00996,P0040,2,0.05
O00996,P0121,3,0.05
O00997,P0057,1,0.05
O00997,P0070,2,0.05
O00998,P0124,1,0.1
O00998,P0167,1,0.2
O00999,P0002,1,0.15
O00999,P0175,2,0.1
O00999,P0081,5,0.15
O00999,P0016,1,0.2
O01000,P0124,3,0.1
O01001,P0192,2,0.05
O01002,P0040,1,0.1
O01002,P0077,1,0.05
O01003,P0072,2,0.05
O01003,P0185,2,0.05
O01004,P0128,1,0.0
O01004,P0067,3,0.0
O01004,P0191,1,0.0
O01005,P0062,3,0.1
O01005,P0063,1,0.05
O01006,P0125,3,0.1
O01006,P0147,3,0.05
O01007,P0121,2,0.1
O01007,P0075,3,0.15
O01007,P0140,2,0.05
O01008,P0118,1,0.0
O01009,P0048,2,0.05
O01010,P0179,2,0.1
O01011,P0016,2,0.0
O01012,P0049,1,0.0
O01012,P0008,2,0.0
O01013,P0072,2,0.1
O01013,P0017,1,0.0
O01014,P0039,1,0.0
O01015,P0177,2,0.1
O01015,P0007,2,0.15
O01016,P0002,3,0.15
O01016,P0177,1,0.0
O01016,P0132,1,0.1
O01017,P0022,1,0.1
O01017,P0080,1,0.0
O01017,P0069,1,0.0
O01017,P0084,5,0.0
O01018,P0166,3,0.2
O01018,P0182,1,0.1
O01019,P0174,3,0.0
O01019,P0120,2,0.15
O01020,P0149,1,0.0
O01021,P0018,1,0.1
O01021,P0093,3,0.05
O01021,P0147,1,0.05
O01022,P0115,2,0.0
O01022,P0182,5,0.05
O01023,P0050,1,0.0
O01024,P0123,1,0.05
O01025,P0105,3,0.0
O01026,P0010,1,0.1
O01027,P0018,2,0.0
O01027,P0097,1,0.1
O01028,P0054,2,0.0
O01028,P0092,1,0.1
O01029,P0192,1,0.15
O01030,P0157,2,0.05
O01030,P0118,5,0.1
O01031,P0042,1,0.2
O01031,P0197,3,0.0
O01032,P0058,2,0.05
O01032,P0031,2,0.15
O01033,P0109,2,0.0
O01034,P0187,3,0.0
O01034,P0090,1,0.0
O01034,P0200,1,0.15
O01035,P0170,2,0.0
O01035,P0054,4,0.05
O01036,P0199,2,0.05
O01036,P0154,2,0.0
O01037,P0129,1,0.0
O01037,P0014,2,0.15
O01038,P0185,5,0.0
O01038,P0171,1,0.0
O01038,P0169,3,0.15
O01039,P0168,1,0.15
O01040,P0124,2,0.05
O01041,P0037,1,0.05
O01042,P0185,1,0.0
O01043,P0006,4,0.0
O01043,P0116,2,0.2
O01044,P0140,2,0.1
O01044,P0049,2,0.05
O01044,P0150,4,0.05
O01045,P0177,3,0.1
O01045,P0081,2,0.0
O01045,P0036,1,0.05
O01046,P0030,1,0.0
O01046,P0086,2,0.2
O01047,P0100,3,0.0
O01048,P0055,3,0.0
O01048,P0054,4,0.1
O01049,P0189,2,0.05
O01049,P0186,1,0.05
O01049,P0080,1,0.2
O01049,P0134,3,0.05
O01050,P0200,2,0.0
O01050,P0052,4,0.0
O01050,P0088,3,0.05
O01051,P0120,4,0.0
O01051,P0073,1,0.15
O01052,P0084,1,0.0
O01053,P0133,1,0.05
O01053,P0176,2,0.1
O01054,P0179,5,0.0
O01054,P0133,4,0.0
O01055,P0001,2,0.15
O01055,P0023,3,0.0
O01056,P0179,4,0.05
O01057,P0138,2,0.15
O01057,P0001,2,0.15
O01057,P0064,1,0.1
O01058,P0146,2,0.05
O01058,P0097,5,0.05
O01059,P0070,1,0.1
